ept,mw,tmpf,month,hour,dayofweek,mw2day,mw7day
2020-03-16 09:00:00,50555.496,34,3,9,0,43950.047,47702.106
2020-03-16 10:00:00,50583.383,36,3,10,0,44378.874,47012.881
2020-03-16 11:00:00,50166.179,37.9,3,11,0,44516.915,46092.253
2020-03-16 12:00:00,49414.488,41,3,12,0,44342.41,45628.061
2020-03-16 13:00:00,48800.551,43,3,13,0,44289.623,45159.471
2020-03-16 14:00:00,47925.027,45,3,14,0,44020.284,44428.091
2020-03-16 15:00:00,47288.216,45,3,15,0,43994.055,43724.097
2020-03-16 16:00:00,47096.496,46.9,3,16,0,44111.549,43456.884
2020-03-16 17:00:00,47193.345,46,3,17,0,44857.072,43708.453
2020-03-16 18:00:00,47492.444,46,3,18,0,45065.735,44137.766
2020-03-16 19:00:00,47900.78,45,3,19,0,45868.345,45264.414
2020-03-16 20:00:00,47970.274,45,3,20,0,46340.939,45790.298
2020-03-16 21:00:00,46584.451,45,3,21,0,45321.9,44423.157
2020-03-16 22:00:00,44600.638,44.1,3,22,0,43705.043,42122.083
2020-03-16 23:00:00,42632.574,43,3,23,0,42045.065,39539.218
2020-03-17 00:00:00,40970.932,42.1,3,0,1,40544.722,37763.576
2020-03-17 01:00:00,39903.602,42.1,3,1,1,39545.931,36631.794
2020-03-17 02:00:00,39386.466,42.1,3,2,1,38994.477,36083.629
2020-03-17 03:00:00,39073.699,42.1,3,3,1,38749.576,35854.351
2020-03-17 04:00:00,39568.39,42.1,3,4,1,38695.342,36656.363
2020-03-17 05:00:00,41304.067,42.1,3,5,1,39240.483,38655.031
2020-03-17 06:00:00,44147.724,42.1,3,6,1,40179.368,42338.907
2020-03-17 07:00:00,46786.044,42.1,3,7,1,41425.873,45370.028
2020-03-17 08:00:00,47729.048,42.1,3,8,1,42641.362,46249.074
2020-03-17 09:00:00,48327.289,43,3,9,1,43788.91,46600.144
2020-03-17 10:00:00,48648.941,43,3,10,1,44352.128,46819.189
2020-03-17 11:00:00,48494.887,42.1,3,11,1,44272.611,46881.2
2020-03-17 12:00:00,48355.555,43,3,12,1,43903.666,46695.699
2020-03-17 13:00:00,47890.46,43,3,13,1,43138.515,46451.456
2020-03-17 14:00:00,47189.665,43,3,14,1,42270.874,45805.772
2020-03-17 15:00:00,46206.234,45,3,15,1,41830.985,45314.007
2020-03-17 16:00:00,45356.021,45,3,16,1,41563.012,45051.187
2020-03-17 17:00:00,45221.148,46,3,17,1,42079.133,45298.305
2020-03-17 18:00:00,45190.484,45,3,18,1,42519.543,45404.647
2020-03-17 19:00:00,45765.115,44.1,3,19,1,43582.973,46318.117
2020-03-17 20:00:00,46858.444,44.1,3,20,1,45108.487,47261.565
2020-03-17 21:00:00,46052.277,43,3,21,1,44632.693,46048.969
2020-03-17 22:00:00,44175.128,39,3,22,1,43244.359,44023.248
2020-03-17 23:00:00,42359.495,37,3,23,1,41909.361,41690.678
2020-03-18 00:00:00,41050.61,34,3,0,2,40754.697,39825.473
2020-03-18 01:00:00,40154.682,34,3,1,2,40189.491,38918.892
2020-03-18 02:00:00,39692.868,30.9,3,2,2,39994.204,38240.548
2020-03-18 03:00:00,39875.937,30,3,3,2,40245.853,38275.86
2020-03-18 04:00:00,40382.737,30,3,4,2,41295.72,39038.374
2020-03-18 05:00:00,42112.616,28,3,5,2,43451.145,41013.471
2020-03-18 06:00:00,44875.925,35.1,3,6,2,46539.058,44574.478
2020-03-18 07:00:00,47415.946,36,3,7,2,49380.237,47469.764
2020-03-18 08:00:00,48096.081,34,3,8,2,50318.634,48158.128
2020-03-18 09:00:00,48123.518,37,3,9,2,50555.496,48185.442
2020-03-18 10:00:00,48053.406,41,3,10,2,50583.383,48245.965
2020-03-18 11:00:00,47890.85,44.1,3,11,2,50166.179,48016.222
2020-03-18 12:00:00,47866.468,46,3,12,2,49414.488,47688.418
2020-03-18 13:00:00,47563.131,46.9,3,13,2,48800.551,47222.154
2020-03-18 14:00:00,47176.737,48,3,14,2,47925.027,46479.586
2020-03-18 15:00:00,46652.626,46.9,3,15,2,47288.216,45624.728
2020-03-18 16:00:00,46707.567,46.9,3,16,2,47096.496,45419.616
2020-03-18 17:00:00,46729.874,48,3,17,2,47193.345,45422.926
2020-03-18 18:00:00,46688.726,48.9,3,18,2,47492.444,45609.039
2020-03-18 19:00:00,46742.061,50,3,19,2,47900.78,46441.201
2020-03-18 20:00:00,46738.422,51.1,3,20,2,47970.274,47328.523
2020-03-18 21:00:00,45211.36,53.1,3,21,2,46584.451,46160.846
2020-03-18 22:00:00,43153.494,54,3,22,2,44600.638,44043.869
2020-03-18 23:00:00,40865.96,55,3,23,2,42632.574,41959.173
2020-03-19 00:00:00,39064.444,53.1,3,0,3,40970.932,40180.017
2020-03-19 01:00:00,37896.888,52,3,1,3,39903.602,39194.466
2020-03-19 02:00:00,37310.553,50,3,2,3,39386.466,38873.541
2020-03-19 03:00:00,37231.56,48.9,3,3,3,39073.699,38677.051
2020-03-19 04:00:00,37577.152,48.9,3,4,3,39568.39,39413.874
2020-03-19 05:00:00,38925.485,48,3,5,3,41304.067,41466.632
2020-03-19 06:00:00,41500.016,46.9,3,6,3,44147.724,45168.887
2020-03-19 07:00:00,43974.353,46,3,7,3,46786.044,48132.278
2020-03-19 08:00:00,45098.652,45,3,8,3,47729.048,48338.409
2020-03-19 09:00:00,45651.292,44.1,3,9,3,48327.289,47883.548
2020-03-19 10:00:00,46147.895,45,3,10,3,48648.941,47228.448
2020-03-19 11:00:00,46114.084,46.9,3,11,3,48494.887,46437.385
2020-03-19 12:00:00,46175.733,48.9,3,12,3,48355.555,45617.878
2020-03-19 13:00:00,46263.559,50,3,13,3,47890.46,45128.639
2020-03-19 14:00:00,45758.126,53.1,3,14,3,47189.665,44587.89
2020-03-19 15:00:00,44993.064,55.9,3,15,3,46206.234,43915.456
2020-03-19 16:00:00,44646.011,57,3,16,3,45356.021,43395.547
2020-03-19 17:00:00,44657.14,59,3,17,3,45221.148,43550.9
2020-03-19 18:00:00,44707.427,60.1,3,18,3,45190.484,43982.768
2020-03-19 19:00:00,44904.421,61,3,19,3,45765.115,44813.692
2020-03-19 20:00:00,44742.506,62.1,3,20,3,46858.444,45416.992
2020-03-19 21:00:00,43230.306,63,3,21,3,46052.277,44249.654
2020-03-19 22:00:00,41126.34,64,3,22,3,44175.128,42053.673
2020-03-19 23:00:00,38965.217,64,3,23,3,42359.495,39686.053
2020-03-20 00:00:00,37095.498,64.9,3,0,4,41050.61,37742.918
2020-03-20 01:00:00,35870.925,68,3,1,4,40154.682,36758.678
2020-03-20 02:00:00,35110.523,64,3,2,4,39692.868,36241.708
2020-03-20 03:00:00,34828.584,62.1,3,3,4,39875.937,36078.657
2020-03-20 04:00:00,35158.043,62.1,3,4,4,40382.737,36480.063
2020-03-20 05:00:00,36342.091,61,3,5,4,42112.616,38270.741
2020-03-20 06:00:00,38731.497,60.1,3,6,4,44875.925,41606.192
2020-03-20 07:00:00,41554.888,63,3,7,4,47415.946,44647.949
2020-03-20 08:00:00,42651.248,64.9,3,8,4,48096.081,45426.064
2020-03-20 09:00:00,43629.018,64,3,9,4,48123.518,45606.455
2020-03-20 10:00:00,44206.071,64.9,3,10,4,48053.406,45714.34
2020-03-20 11:00:00,44460.826,66.9,3,11,4,47890.85,45230.874
2020-03-20 12:00:00,44455.415,69.1,3,12,4,47866.468,44769.441
2020-03-20 13:00:00,44313.506,70,3,13,4,47563.131,44428.274
2020-03-20 14:00:00,43564.689,69.1,3,14,4,47176.737,43740.484
2020-03-20 15:00:00,42905.33,61,3,15,4,46652.626,42813.663
2020-03-20 16:00:00,42676.264,60.1,3,16,4,46707.567,42144.866
2020-03-20 17:00:00,42901.128,57,3,17,4,46729.874,42048.758
2020-03-20 18:00:00,43103.928,51.1,3,18,4,46688.726,42251.175
2020-03-20 19:00:00,43592.657,48,3,19,4,46742.061,43124.615
2020-03-20 20:00:00,43886.445,46,3,20,4,46738.422,44561.221
2020-03-20 21:00:00,42884.277,45,3,21,4,45211.36,43942.263
2020-03-20 22:00:00,41025.751,43,3,22,4,43153.494,42250.125
2020-03-20 23:00:00,39176.1,43,3,23,4,40865.96,40562.248
2020-03-21 00:00:00,37681.212,42.1,3,0,5,39064.444,38882.233
2020-03-21 01:00:00,36867.573,37.9,3,1,5,37896.888,37952.502
2020-03-21 02:00:00,36431.425,37,3,2,5,37310.553,37405.338
2020-03-21 03:00:00,36486.369,37,3,3,5,37231.56,37343.445
2020-03-21 04:00:00,36740.155,35.1,3,4,5,37577.152,37663.108
2020-03-21 05:00:00,37659.866,35.1,3,5,5,38925.485,38599.99
2020-03-21 06:00:00,38868.622,33.1,3,6,5,41500.016,40063.773
2020-03-21 07:00:00,40478.713,33.1,3,7,5,43974.353,41672.4
2020-03-21 08:00:00,41748.363,32,3,8,5,45098.652,42887.977
2020-03-21 09:00:00,43253.647,30.9,3,9,5,45651.292,43950.047
2020-03-21 10:00:00,44294.788,30.9,3,10,5,46147.895,44378.874
2020-03-21 11:00:00,44777.409,32,3,11,5,46114.084,44516.915
2020-03-21 12:00:00,44742.529,34,3,12,5,46175.733,44342.41
2020-03-21 13:00:00,44218.248,35.1,3,13,5,46263.559,44289.623
2020-03-21 14:00:00,43569.618,35.1,3,14,5,45758.126,44020.284
2020-03-21 15:00:00,43081.469,36,3,15,5,44993.064,43994.055
2020-03-21 16:00:00,43193.835,37,3,16,5,44646.011,44111.549
2020-03-21 17:00:00,43529.033,36,3,17,5,44657.14,44857.072
2020-03-21 18:00:00,43843.142,34,3,18,5,44707.427,45065.735
2020-03-21 19:00:00,44455.267,33.1,3,19,5,44904.421,45868.345
2020-03-21 20:00:00,45469.6,32,3,20,5,44742.506,46340.939
2020-03-21 21:00:00,44536.683,32,3,21,5,43230.306,45321.9
2020-03-21 22:00:00,43159.563,32,3,22,5,41126.34,43705.043
2020-03-21 23:00:00,41658.259,30.9,3,23,5,38965.217,42045.065
2020-03-22 00:00:00,40424.776,30,3,0,6,37095.498,40544.722
2020-03-22 01:00:00,39743.255,28.9,3,1,6,35870.925,39545.931
2020-03-22 02:00:00,39280.422,28,3,2,6,35110.523,38994.477
2020-03-22 03:00:00,39165.954,27,3,3,6,34828.584,38749.576
2020-03-22 04:00:00,39409.479,27,3,4,6,35158.043,38695.342
2020-03-22 05:00:00,40053.38,26.1,3,5,6,36342.091,39240.483
2020-03-22 06:00:00,41038.774,27,3,6,6,38731.497,40179.368
2020-03-22 07:00:00,42079.66,27,3,7,6,41554.888,41425.873
2020-03-22 08:00:00,42590.614,26.1,3,8,6,42651.248,42641.362
2020-03-22 09:00:00,42867.97,28.9,3,9,6,43629.018,43788.91
2020-03-22 10:00:00,42696.171,32,3,10,6,44206.071,44352.128
2020-03-22 11:00:00,42419.143,36,3,11,6,44460.826,44272.611
2020-03-22 12:00:00,42019.073,39,3,12,6,44455.415,43903.666
2020-03-22 13:00:00,41379.265,42.1,3,13,6,44313.506,43138.515
2020-03-22 14:00:00,40774.386,43,3,14,6,43564.689,42270.874
2020-03-22 15:00:00,40679.202,45,3,15,6,42905.33,41830.985
2020-03-22 16:00:00,41301.077,45,3,16,6,42676.264,41563.012
2020-03-22 17:00:00,42110.301,45,3,17,6,42901.128,42079.133
2020-03-22 18:00:00,42598.041,45,3,18,6,43103.928,42519.543
2020-03-22 19:00:00,43441.651,44.1,3,19,6,43592.657,43582.973
2020-03-22 20:00:00,44037.254,41,3,20,6,43886.445,45108.487
2020-03-22 21:00:00,43061.551,41,3,21,6,42884.277,44632.693
2020-03-22 22:00:00,41764.432,41,3,22,6,41025.751,43244.359
2020-03-22 23:00:00,40371.059,41,3,23,6,39176.1,41909.361
2020-03-23 00:00:00,39077.859,41,3,0,0,37681.212,40754.697
2020-03-23 01:00:00,38323.82,43,3,1,0,36867.573,40189.491
2020-03-23 02:00:00,37978.924,43,3,2,0,36431.425,39994.204
2020-03-23 03:00:00,37884.591,44.1,3,3,0,36486.369,40245.853
2020-03-23 04:00:00,38485.631,44.1,3,4,0,36740.155,41295.72
2020-03-23 05:00:00,39922.653,44.1,3,5,0,37659.866,43451.145
2020-03-23 06:00:00,42627.428,44.1,3,6,0,38868.622,46539.058
2020-03-23 07:00:00,44983.878,43,3,7,0,40478.713,49380.237
2020-03-23 08:00:00,46148.559,43,3,8,0,41748.363,50318.634
2020-03-23 09:00:00,46924.72,44.1,3,9,0,43253.647,50555.496
2020-03-23 10:00:00,47561.468,44.1,3,10,0,44294.788,50583.383
2020-03-23 11:00:00,47520.876,44.1,3,11,0,44777.409,50166.179
2020-03-23 12:00:00,47419.441,44.1,3,12,0,44742.529,49414.488
2020-03-23 13:00:00,46951.121,45,3,13,0,44218.248,48800.551
2020-03-23 14:00:00,46176.586,46,3,14,0,43569.618,47925.027
2020-03-23 15:00:00,45258.464,46.9,3,15,0,43081.469,47288.216
2020-03-23 16:00:00,44600.967,46.9,3,16,0,43193.835,47096.496
2020-03-23 17:00:00,44643.774,46.9,3,17,0,43529.033,47193.345
2020-03-23 18:00:00,44543.646,46,3,18,0,43843.142,47492.444
2020-03-23 19:00:00,45003.131,44.1,3,19,0,44455.267,47900.78
2020-03-23 20:00:00,45677.989,43,3,20,0,45469.6,47970.274
2020-03-23 21:00:00,44436.324,42.1,3,21,0,44536.683,46584.451
2020-03-23 22:00:00,42779.143,42.1,3,22,0,43159.563,44600.638
2020-03-23 23:00:00,41029.048,42.1,3,23,0,41658.259,42632.574
2020-03-24 00:00:00,39490.079,42.1,3,0,1,40424.776,40970.932
2020-03-24 01:00:00,38642.599,42.1,3,1,1,39743.255,39903.602
2020-03-24 02:00:00,38187.482,41,3,2,1,39280.422,39386.466
2020-03-24 03:00:00,38116.985,42.1,3,3,1,39165.954,39073.699
2020-03-24 04:00:00,38674.04,41,3,4,1,39409.479,39568.39
2020-03-24 05:00:00,40278.638,41,3,5,1,40053.38,41304.067
2020-03-24 06:00:00,42627.8,41,3,6,1,41038.774,44147.724
2020-03-24 07:00:00,44955.968,41,3,7,1,42079.66,46786.044
2020-03-24 08:00:00,45989.333,41,3,8,1,42590.614,47729.048
2020-03-24 09:00:00,46359.078,42.1,3,9,1,42867.97,48327.289
2020-03-24 10:00:00,46266.812,44.1,3,10,1,42696.171,48648.941
2020-03-24 11:00:00,45979.093,45,3,11,1,42419.143,48494.887
2020-03-24 12:00:00,45608.279,46,3,12,1,42019.073,48355.555
2020-03-24 13:00:00,45165.468,48,3,13,1,41379.265,47890.46
2020-03-24 14:00:00,44461.842,46.9,3,14,1,40774.386,47189.665
2020-03-24 15:00:00,43642.066,46.9,3,15,1,40679.202,46206.234
2020-03-24 16:00:00,43336.264,48,3,16,1,41301.077,45356.021
2020-03-24 17:00:00,43512.859,48.9,3,17,1,42110.301,45221.148
2020-03-24 18:00:00,43898.332,46.9,3,18,1,42598.041,45190.484
2020-03-24 19:00:00,44447.869,46.9,3,19,1,43441.651,45765.115
2020-03-24 20:00:00,44817.622,46,3,20,1,44037.254,46858.444
2020-03-24 21:00:00,43846.446,45,3,21,1,43061.551,46052.277
2020-03-24 22:00:00,42360.288,44.1,3,22,1,41764.432,44175.128
2020-03-24 23:00:00,40426.331,43,3,23,1,40371.059,42359.495
2020-03-25 00:00:00,39119.41,43,3,0,2,39077.859,41050.61
2020-03-25 01:00:00,38237.832,42.1,3,1,2,38323.82,40154.682
2020-03-25 02:00:00,37855.532,41,3,2,2,37978.924,39692.868
2020-03-25 03:00:00,37809.626,41,3,3,2,37884.591,39875.937
2020-03-25 04:00:00,38089.009,41,3,4,2,38485.631,40382.737
2020-03-25 05:00:00,39714.382,39.9,3,5,2,39922.653,42112.616
2020-03-25 06:00:00,41846.625,39,3,6,2,42627.428,44875.925
2020-03-25 07:00:00,44244.558,39,3,7,2,44983.878,47415.946
2020-03-25 08:00:00,45209.104,37.9,3,8,2,46148.559,48096.081
2020-03-25 09:00:00,45328.585,39.9,3,9,2,46924.72,48123.518
2020-03-25 10:00:00,45494.49,45,3,10,2,47561.468,48053.406
2020-03-25 11:00:00,44946.276,48.9,3,11,2,47520.876,47890.85
2020-03-25 12:00:00,44415.187,54,3,12,2,47419.441,47866.468
2020-03-25 13:00:00,43627.794,55.9,3,13,2,46951.121,47563.131
2020-03-25 14:00:00,42596.331,57.9,3,14,2,46176.586,47176.737
2020-03-25 15:00:00,41721.971,61,3,15,2,45258.464,46652.626
2020-03-25 16:00:00,41154.366,62.1,3,16,2,44600.967,46707.567
2020-03-25 17:00:00,41147.516,62.1,3,17,2,44643.774,46729.874
2020-03-25 18:00:00,41260.49,62.1,3,18,2,44543.646,46688.726
2020-03-25 19:00:00,41662.195,61,3,19,2,45003.131,46742.061
2020-03-25 20:00:00,42867.323,57.9,3,20,2,45677.989,46738.422
2020-03-25 21:00:00,41937.02,55.9,3,21,2,44436.324,45211.36
2020-03-25 22:00:00,40372.17,51.1,3,22,2,42779.143,43153.494
2020-03-25 23:00:00,38706.75,48,3,23,2,41029.048,40865.96
2020-03-26 00:00:00,37232.904,46,3,0,3,39490.079,39064.444
2020-03-26 01:00:00,36586.162,45,3,1,3,38642.599,37896.888
2020-03-26 02:00:00,36179.479,48.9,3,2,3,38187.482,37310.553
2020-03-26 03:00:00,36205.717,48.9,3,3,3,38116.985,37231.56
2020-03-26 04:00:00,36678.994,46.9,3,4,3,38674.04,37577.152
2020-03-26 05:00:00,38016.232,46,3,5,3,40278.638,38925.485
2020-03-26 06:00:00,40554.369,45,3,6,3,42627.8,41500.016
2020-03-26 07:00:00,42619.87,44.1,3,7,3,44955.968,43974.353
2020-03-26 08:00:00,43370.697,45,3,8,3,45989.333,45098.652
2020-03-26 09:00:00,43256.999,48,3,9,3,46359.078,45651.292
2020-03-26 10:00:00,43184.631,53.1,3,10,3,46266.812,46147.895
2020-03-26 11:00:00,42653.596,57,3,11,3,45979.093,46114.084
2020-03-26 12:00:00,42270.269,60.1,3,12,3,45608.279,46175.733
2020-03-26 13:00:00,41929.735,63,3,13,3,45165.468,46263.559
2020-03-26 14:00:00,41452.682,64.9,3,14,3,44461.842,45758.126
2020-03-26 15:00:00,41096.54,68,3,15,3,43642.066,44993.064
2020-03-26 16:00:00,40929.523,66.9,3,16,3,43336.264,44646.011
2020-03-26 17:00:00,41432.963,66,3,17,3,43512.859,44657.14
2020-03-26 18:00:00,41666.925,66,3,18,3,43898.332,44707.427
2020-03-26 19:00:00,41894.001,64.9,3,19,3,44447.869,44904.421
2020-03-26 20:00:00,42284.786,62.1,3,20,3,44817.622,44742.506
2020-03-26 21:00:00,41013.097,57.9,3,21,3,43846.446,43230.306
2020-03-26 22:00:00,39142.214,57,3,22,3,42360.288,41126.34
2020-03-26 23:00:00,37223.536,55.9,3,23,3,40426.331,38965.217
2020-03-27 00:00:00,35590.279,55,3,0,4,39119.41,37095.498
2020-03-27 01:00:00,34695.778,55,3,1,4,38237.832,35870.925
2020-03-27 02:00:00,34142.455,54,3,2,4,37855.532,35110.523
2020-03-27 03:00:00,33916.1,53.1,3,3,4,37809.626,34828.584
2020-03-27 04:00:00,34324.858,52,3,4,4,38089.009,35158.043
2020-03-27 05:00:00,35516.116,52,3,5,4,39714.382,36342.091
2020-03-27 06:00:00,37729.649,52,3,6,4,41846.625,38731.497
2020-03-27 07:00:00,40019.528,51.1,3,7,4,44244.558,41554.888
2020-03-27 08:00:00,41180.872,51.1,3,8,4,45209.104,42651.248
2020-03-27 09:00:00,41994.383,51.1,3,9,4,45328.585,43629.018
2020-03-27 10:00:00,42522.655,53.1,3,10,4,45494.49,44206.071
2020-03-27 11:00:00,42755.833,53.1,3,11,4,44946.276,44460.826
2020-03-27 12:00:00,42720.885,53.1,3,12,4,44415.187,44455.415
2020-03-27 13:00:00,42241.787,55,3,13,4,43627.794,44313.506
2020-03-27 14:00:00,41671.994,57.9,3,14,4,42596.331,43564.689
2020-03-27 15:00:00,41046.654,57.9,3,15,4,41721.971,42905.33
2020-03-27 16:00:00,40888.531,57.9,3,16,4,41154.366,42676.264
2020-03-27 17:00:00,40920.127,55,3,17,4,41147.516,42901.128
2020-03-27 18:00:00,40904.867,55,3,18,4,41260.49,43103.928
2020-03-27 19:00:00,41046.941,55,3,19,4,41662.195,43592.657
2020-03-27 20:00:00,41487.039,54,3,20,4,42867.323,43886.445
2020-03-27 21:00:00,40242.388,54,3,21,4,41937.02,42884.277
2020-03-27 22:00:00,38471.338,54,3,22,4,40372.17,41025.751
2020-03-27 23:00:00,36660.595,54,3,23,4,38706.75,39176.1
2020-03-28 00:00:00,34931.916,54,3,0,5,37232.904,37681.212
2020-03-28 01:00:00,33764.022,54,3,1,5,36586.162,36867.573
2020-03-28 02:00:00,33158.397,54,3,2,5,36179.479,36431.425
2020-03-28 03:00:00,32728.566,55,3,3,5,36205.717,36486.369
2020-03-28 04:00:00,32783.301,54,3,4,5,36678.994,36740.155
2020-03-28 05:00:00,33061.581,55,3,5,5,38016.232,37659.866
2020-03-28 06:00:00,33786.024,54,3,6,5,40554.369,38868.622
2020-03-28 07:00:00,34911.236,55,3,7,5,42619.87,40478.713
2020-03-28 08:00:00,35918.977,55,3,8,5,43370.697,41748.363
2020-03-28 09:00:00,37174.137,59,3,9,5,43256.999,43253.647
2020-03-28 10:00:00,38305.844,64.9,3,10,5,43184.631,44294.788
2020-03-28 11:00:00,38978.466,68,3,11,5,42653.596,44777.409
2020-03-28 12:00:00,39308.237,73,3,12,5,42270.269,44742.529
2020-03-28 13:00:00,39445.809,75,3,13,5,41929.735,44218.248
2020-03-28 14:00:00,39058.239,73.9,3,14,5,41452.682,43569.618
2020-03-28 15:00:00,39036.092,71.1,3,15,5,41096.54,43081.469
2020-03-28 16:00:00,39289.639,66.9,3,16,5,40929.523,43193.835
2020-03-28 17:00:00,39511.403,66,3,17,5,41432.963,43529.033
2020-03-28 18:00:00,39715.962,64.9,3,18,5,41666.925,43843.142
2020-03-28 19:00:00,40005.143,66,3,19,5,41894.001,44455.267
2020-03-28 20:00:00,40262.067,66,3,20,5,42284.786,45469.6
2020-03-28 21:00:00,38904.828,66,3,21,5,41013.097,44536.683
2020-03-28 22:00:00,37361.868,61,3,22,5,39142.214,43159.563
2020-03-28 23:00:00,35389.209,62.1,3,23,5,37223.536,41658.259
2020-03-29 00:00:00,33748.064,63,3,0,6,35590.279,40424.776
2020-03-29 01:00:00,32489.662,64,3,1,6,34695.778,39743.255
2020-03-29 02:00:00,31922.178,64.9,3,2,6,34142.455,39280.422
2020-03-29 03:00:00,31395.173,63,3,3,6,33916.1,39165.954
2020-03-29 04:00:00,31239.869,64,3,4,6,34324.858,39409.479
2020-03-29 05:00:00,31322.905,64.9,3,5,6,35516.116,40053.38
2020-03-29 06:00:00,31939.218,66,3,6,6,37729.649,41038.774
2020-03-29 07:00:00,32501.824,66,3,7,6,40019.528,42079.66
2020-03-29 08:00:00,33559.58,66,3,8,6,41180.872,42590.614
2020-03-29 09:00:00,34940.255,66,3,9,6,41994.383,42867.97
2020-03-29 10:00:00,36196.144,66.9,3,10,6,42522.655,42696.171
2020-03-29 11:00:00,37147.343,66.9,3,11,6,42755.833,42419.143
2020-03-29 12:00:00,37671.381,68,3,12,6,42720.885,42019.073
2020-03-29 13:00:00,37743.382,68,3,13,6,42241.787,41379.265
2020-03-29 14:00:00,37523.898,66.9,3,14,6,41671.994,40774.386
2020-03-29 15:00:00,37338.763,68,3,15,6,41046.654,40679.202
2020-03-29 16:00:00,37676.832,66.9,3,16,6,40888.531,41301.077
2020-03-29 17:00:00,38163.231,64.9,3,17,6,40920.127,42110.301
2020-03-29 18:00:00,38296.557,64.9,3,18,6,40904.867,42598.041
2020-03-29 19:00:00,38438.043,64.9,3,19,6,41046.941,43441.651
2020-03-29 20:00:00,39367.479,61,3,20,6,41487.039,44037.254
2020-03-29 21:00:00,38319.385,61,3,21,6,40242.388,43061.551
2020-03-29 22:00:00,36773.09,59,3,22,6,38471.338,41764.432
2020-03-29 23:00:00,35090.486,57.9,3,23,6,36660.595,40371.059
2020-03-30 00:00:00,33673.21,57,3,0,0,34931.916,39077.859
2020-03-30 01:00:00,32725.826,55,3,1,0,33764.022,38323.82
2020-03-30 02:00:00,32279.659,54,3,2,0,33158.397,37978.924
2020-03-30 03:00:00,32233.984,53.1,3,3,0,32728.566,37884.591
2020-03-30 04:00:00,32672.273,52,3,4,0,32783.301,38485.631
2020-03-30 05:00:00,34235.771,51.1,3,5,0,33061.581,39922.653
2020-03-30 06:00:00,36919.169,50,3,6,0,33786.024,42627.428
2020-03-30 07:00:00,39294.787,46.9,3,7,0,34911.236,44983.878
2020-03-30 08:00:00,40559.469,46,3,8,0,35918.977,46148.559
2020-03-30 09:00:00,41366.724,46,3,9,0,37174.137,46924.72
2020-03-30 10:00:00,41964.341,46,3,10,0,38305.844,47561.468
2020-03-30 11:00:00,42360.472,46,3,11,0,38978.466,47520.876
2020-03-30 12:00:00,42445.946,46,3,12,0,39308.237,47419.441
2020-03-30 13:00:00,42439.758,46,3,13,0,39445.809,46951.121
2020-03-30 14:00:00,42025.64,48,3,14,0,39058.239,46176.586
2020-03-30 15:00:00,41698.781,46.9,3,15,0,39036.092,45258.464
2020-03-30 16:00:00,41584.19,48,3,16,0,39289.639,44600.967
2020-03-30 17:00:00,41771.342,46.9,3,17,0,39511.403,44643.774
2020-03-30 18:00:00,41663.26,46.9,3,18,0,39715.962,44543.646
2020-03-30 19:00:00,41879.388,46,3,19,0,40005.143,45003.131
2020-03-30 20:00:00,42509.978,45,3,20,0,40262.067,45677.989
2020-03-30 21:00:00,41546.501,45,3,21,0,38904.828,44436.324
2020-03-30 22:00:00,39783.068,45,3,22,0,37361.868,42779.143
2020-03-30 23:00:00,38019.744,44.1,3,23,0,35389.209,41029.048
2020-03-31 00:00:00,36658.271,44.1,3,0,1,33748.064,39490.079
2020-03-31 01:00:00,35699.157,43,3,1,1,32489.662,38642.599
2020-03-31 02:00:00,35308.786,42.1,3,2,1,31922.178,38187.482
2020-03-31 03:00:00,35248.922,41,3,3,1,31395.173,38116.985
2020-03-31 04:00:00,35767.078,41,3,4,1,31239.869,38674.04
2020-03-31 05:00:00,37046.409,39.9,3,5,1,31322.905,40278.638
2020-03-31 06:00:00,39600.321,39.9,3,6,1,31939.218,42627.8
2020-03-31 07:00:00,41728.469,39.9,3,7,1,32501.824,44955.968
2020-03-31 08:00:00,42913.451,39.9,3,8,1,33559.58,45989.333
2020-03-31 09:00:00,43786.961,41,3,9,1,34940.255,46359.078
2020-03-31 10:00:00,44310.188,42.1,3,10,1,36196.144,46266.812
2020-03-31 11:00:00,44678.922,44.1,3,11,1,37147.343,45979.093
2020-03-31 12:00:00,44879.35,45,3,12,1,37671.381,45608.279
2020-03-31 13:00:00,44660.54,46,3,13,1,37743.382,45165.468
2020-03-31 14:00:00,44121.627,45,3,14,1,37523.898,44461.842
2020-03-31 15:00:00,43874.523,46,3,15,1,37338.763,43642.066
2020-03-31 16:00:00,43888.409,45,3,16,1,37676.832,43336.264
2020-03-31 17:00:00,44028.918,45,3,17,1,38163.231,43512.859
2020-03-31 18:00:00,44227.429,45,3,18,1,38296.557,43898.332
2020-03-31 19:00:00,44209.669,45,3,19,1,38438.043,44447.869
2020-03-31 20:00:00,44515.966,44.1,3,20,1,39367.479,44817.622
2020-03-31 21:00:00,43545.018,43,3,21,1,38319.385,43846.446
2020-03-31 22:00:00,41743.971,43,3,22,1,36773.09,42360.288
2020-03-31 23:00:00,39888.521,43,3,23,1,35090.486,40426.331
2020-04-01 00:00:00,38218.735,42.1,4,0,2,33673.21,39119.41
2020-04-01 01:00:00,37273.681,41,4,1,2,32725.826,38237.832
2020-04-01 02:00:00,36628.087,41,4,2,2,32279.659,37855.532
2020-04-01 03:00:00,36580.941,41,4,3,2,32233.984,37809.626
