Month,Day,Weekday,Hour,Temperature,Demand
4,1,1,20,37.0,241.18384722200003
4,1,1,21,40.0,270.1419100019999
4,1,1,22,39.0,282.162696386
4,1,1,23,38.0,263.42127222399995
4,2,1,0,36.0,236.263353054
4,2,1,1,30.0,218.56900166500003
4,2,1,2,30.0,215.7987991669999
4,2,1,3,28.0,211.765551672
4,2,1,4,27.0,214.31648889099995
4,2,1,5,27.0,214.612966388
4,2,1,6,30.0,216.379747222
4,2,1,7,31.0,242.41388777900005
4,2,1,8,30.0,315.44838416100004
4,2,1,9,30.0,388.618172781
4,2,1,10,29.0,389.08484638799996
4,2,1,11,30.0,346.843827225
4,2,1,12,32.0,294.71924916700004
4,2,1,13,32.0,292.546874168
4,2,1,14,33.0,296.509889446
4,2,1,15,33.0,277.204982494
4,2,1,16,32.0,250.13055334
4,2,1,17,32.0,226.78224749999998
4,2,1,18,31.0,243.45087944099998
4,2,1,19,31.0,272.291390277
4,2,1,20,30.0,277.8813738889999
4,2,1,21,30.0,307.35262305599997
4,2,1,22,29.0,322.8402486089999
4,2,1,23,28.0,292.19958444699995
4,3,1,0,28.0,246.85911083499997
4,3,1,1,28.0,241.40065111099997
4,3,1,2,28.0,246.15004333300004
4,3,1,3,28.0,244.2199100009999
4,3,1,4,28.0,239.256431388
4,3,1,5,27.0,234.54467139099998
4,3,1,6,27.0,244.05202194599997
4,3,1,7,26.0,267.5769341679999
4,3,1,8,27.0,326.85464472099994
4,3,1,9,28.0,388.74883694399995
4,3,1,10,27.0,373.14971611
4,3,1,11,28.0,317.384911108
4,3,1,12,29.0,249.476871943
4,3,1,13,28.0,208.925212498
4,3,1,14,21.0,157.3521825
4,3,1,15,21.0,145.92263278000001
4,3,1,16,19.0,102.03644083000003
4,3,1,17,21.0,49.136350555000014
4,3,1,18,21.0,80.639338332
4,3,1,19,22.0,152.23554638900004
4,3,1,20,24.0,196.85009861
4,3,1,21,26.0,230.271636389
4,3,1,22,25.0,238.236383889
4,3,1,23,23.0,224.907243612
4,4,0,0,22.0,220.465386665
4,4,0,1,20.0,216.97039444299998
4,4,0,2,20.0,210.80058166799998
4,4,0,3,21.0,211.299766389
4,4,0,4,23.0,213.14722361500003
4,4,0,5,22.0,212.32805666299998
4,4,0,6,22.0,218.85760222100004
4,4,0,7,22.0,231.48041194299992
4,4,0,8,25.0,235.04444805299997
4,4,0,9,25.0,191.92418222399996
4,4,0,10,25.0,113.577468888
4,4,0,11,22.0,37.897807502
4,4,0,12,15.0,-5.268216664999969
4,4,0,13,9.0,-21.30958111200001
4,4,0,14,13.0,-51.716673054000005
4,4,0,15,14.0,-48.322895835
4,4,0,16,18.0,-33.11288639300002
4,4,0,17,17.0,-7.771388053000003
4,4,0,18,19.0,58.010444719999995
4,4,0,19,26.0,134.060511665
4,4,0,20,26.0,178.806198331
4,4,0,21,21.0,220.156454996
4,4,0,22,22.0,238.212352222
4,4,0,23,22.0,228.41927777500004
4,5,0,0,25.0,215.65852472300003
4,5,0,1,24.0,208.98275138499997
4,5,0,2,23.0,202.825604165
4,5,0,3,23.0,197.410057499
4,5,0,4,22.0,201.51331249900005
4,5,0,5,22.0,202.297970559
4,5,0,6,20.0,208.81026555600002
4,5,0,7,20.0,218.72176416699992
4,5,0,8,19.0,226.44955027600002
4,5,0,9,21.0,183.652970275
4,5,0,10,21.0,137.542816114
4,5,0,11,16.0,69.118577499
4,5,0,12,15.0,9.798363054000006
4,5,0,13,12.0,-12.557212499000016
4,5,0,14,12.0,-61.77061222199998
4,5,0,15,14.0,-73.26824166700004
4,5,0,16,14.0,-50.85798389100002
4,5,0,17,15.0,-13.979668611000001
4,5,0,18,15.0,41.302435833999986
4,5,0,19,25.0,115.209444166
4,5,0,20,18.0,190.46179361100002
4,5,0,21,21.0,220.16071499800006
4,5,0,22,19.0,229.47749527600007
4,5,0,23,23.0,220.83491638900006
4,6,1,0,19.0,216.31866472399997
4,6,1,1,13.0,197.57125666700003
4,6,1,2,16.0,198.58293722099995
4,6,1,3,16.0,194.26374610899995
4,6,1,4,11.0,191.813510835
4,6,1,5,15.0,200.95296389199996
4,6,1,6,15.0,206.615964168
4,6,1,7,15.0,225.67923527799996
4,6,1,8,18.0,260.82710138900006
4,6,1,9,18.0,208.75720389100002
4,6,1,10,15.0,149.560987501
4,6,1,11,14.0,82.30566666799999
4,6,1,12,12.0,28.754236108999997
4,6,1,13,14.0,44.17491250100002
4,6,1,14,15.0,-25.21760749800002
4,6,1,15,25.0,-1.1685927770000006
4,6,1,16,26.0,25.239035832000006
4,6,1,17,25.0,56.511964724
4,6,1,18,26.0,108.903413889
4,6,1,19,30.0,172.983188337
4,6,1,20,35.0,228.97929499900005
4,6,1,21,38.0,259.84160361000005
4,6,1,22,37.0,268.490188332
4,6,1,23,38.0,247.008837781
4,7,1,0,39.0,216.243246667
4,7,1,1,37.0,210.101364163
4,7,1,2,38.0,211.44722055699992
4,7,1,3,43.0,209.23591471799995
4,7,1,4,44.0,219.064593888
4,7,1,5,44.0,213.60306305699999
4,7,1,6,43.0,207.04249611100002
4,7,1,7,43.0,220.56461666500002
4,7,1,8,43.0,250.85964388700006
4,7,1,9,43.0,228.94539194700002
4,7,1,10,42.0,210.755054721
4,7,1,11,39.0,127.20635111399997
4,7,1,12,37.0,67.59552166799999
4,7,1,13,37.0,21.432855836999998
4,7,1,14,39.0,-20.781973614000016
4,7,1,15,39.0,-22.049227227999978
4,7,1,16,39.0,-7.327530553999999
4,7,1,17,38.0,72.596409443
4,7,1,18,37.0,114.86754278199999
4,7,1,19,39.0,166.03625667
4,7,1,20,38.0,212.747237223
4,7,1,21,39.0,249.51603805799996
4,7,1,22,41.0,266.79269611300003
4,7,1,23,42.0,264.3190716659999
4,8,1,0,42.0,228.13509416699998
4,8,1,1,42.0,207.66494666699998
4,8,1,2,42.0,201.29944638899997
4,8,1,3,43.0,201.87236916400002
4,8,1,4,42.0,199.24063222499998
4,8,1,5,42.0,201.14577499999996
4,8,1,6,41.0,205.995958889
4,8,1,7,39.0,227.34337000199997
4,8,1,8,41.0,254.18331499600004
4,8,1,9,40.0,222.42298028200003
4,8,1,10,39.0,175.607726388
4,8,1,11,39.0,94.273057224
4,8,1,12,39.0,22.609140830999984
4,8,1,13,37.0,6.772874724999994
4,8,1,14,37.0,5.011302782000001
4,8,1,15,37.0,44.64395805600001
4,8,1,16,41.0,66.120436391
4,8,1,17,41.0,97.290475
4,8,1,18,40.0,160.40611361399996
4,8,1,19,39.0,191.279815555
4,8,1,20,39.0,227.31570388599997
4,8,1,21,39.0,272.25747222300004
4,8,1,22,35.0,279.160543057
4,8,1,23,36.0,272.75585805599997
4,9,1,0,35.0,228.93816861100004
4,9,1,1,34.0,216.36168750300004
4,9,1,2,33.0,214.02460360999996
4,9,1,3,34.0,196.32034694899994
4,9,1,4,34.0,198.86341027699999
4,9,1,5,33.0,201.41881500099998
4,9,1,6,34.0,204.666764167
4,9,1,7,32.0,220.52100888699997
4,9,1,8,31.0,263.598052774
4,9,1,9,31.0,218.38386749600005
4,9,1,10,30.0,182.19241694900003
4,9,1,11,29.0,142.44238694499998
4,9,1,12,28.0,100.85390166600001
4,9,1,13,27.0,60.236567221000016
4,9,1,14,28.0,18.809382778000007
4,9,1,15,27.0,2.724553333000017
4,9,1,16,25.0,15.464434442999988
4,9,1,17,26.0,52.665379722000004
4,9,1,18,25.0,108.472130559
4,9,1,19,28.0,185.349279168
4,9,1,20,30.0,208.32898138700003
4,9,1,21,30.0,250.16125888699997
4,9,1,22,31.0,270.3195355549999
4,9,1,23,33.0,262.930364718
4,10,1,0,32.0,231.056115836
4,10,1,1,30.0,207.05929222400005
4,10,1,2,29.0,206.83592583299998
4,10,1,3,29.0,202.85919916399996
4,10,1,4,28.0,202.16214528
4,10,1,5,28.0,209.865406394
4,10,1,6,28.0,204.323931665
4,10,1,7,28.0,227.489634722
4,10,1,8,30.0,249.85041694499995
4,10,1,9,31.0,201.010555276
4,10,1,10,30.0,142.788112776
4,10,1,11,29.0,79.230934725
4,10,1,12,29.0,17.004671393999985
4,10,1,13,27.0,-21.70864139200001
4,10,1,14,22.0,-14.097215559999995
4,10,1,15,25.0,-3.595389164999993
4,10,1,16,24.0,19.438648334999996
4,10,1,17,26.0,82.103963057
4,10,1,18,31.0,153.90193888800002
4,10,1,19,33.0,176.57274416599998
4,10,1,20,32.0,194.96456194300006
4,10,1,21,31.0,216.207933055
4,10,1,22,31.0,231.06871333499993
4,10,1,23,31.0,232.27704416699996
4,11,0,0,31.0,213.26883277700006
4,11,0,1,31.0,201.237091391
4,11,0,2,31.0,197.063549445
4,11,0,3,30.0,196.38014638700002
4,11,0,4,29.0,196.383360557
4,11,0,5,28.0,199.39308944500002
4,11,0,6,28.0,198.95835639
4,11,0,7,28.0,212.87354444500002
4,11,0,8,29.0,206.830348889
4,11,0,9,28.0,190.49375277500002
4,11,0,10,28.0,128.670350833
4,11,0,11,12.0,52.57672221999999
4,11,0,12,13.0,20.88949611200001
4,11,0,13,13.0,24.897548052999987
4,11,0,14,13.0,0.6958422249999998
4,11,0,15,17.0,10.051639999000002
4,11,0,16,16.0,45.768430833
4,11,0,17,18.0,80.67134083699999
4,11,0,18,18.0,119.89247777500003
4,11,0,19,24.0,170.203416384
4,11,0,20,20.0,198.46803111199995
4,11,0,21,20.0,228.376590835
4,11,0,22,23.0,241.22070749699992
4,11,0,23,24.0,221.30253861200006
4,12,0,0,24.0,219.81306500299996
4,12,0,1,20.0,221.83187472100002
4,12,0,2,18.0,224.90347111100002
4,12,0,3,17.0,222.637290836
4,12,0,4,18.0,217.11488888699995
4,12,0,5,17.0,215.60746166400003
4,12,0,6,19.0,215.30564167100002
4,12,0,7,18.0,225.66620500200003
4,12,0,8,21.0,234.46103166699993
4,12,0,9,21.0,202.889408055
4,12,0,10,20.0,141.459974725
4,12,0,11,23.0,66.20236083399999
4,12,0,12,18.0,17.31012833299998
4,12,0,13,22.0,75.221965558
4,12,0,14,19.0,-0.9169938920000078
4,12,0,15,15.0,-44.36382111100001
4,12,0,16,9.0,-68.09187638700001
4,12,0,17,8.0,-25.538965554999997
4,12,0,18,10.0,30.483231666999995
4,12,0,19,7.0,108.41620278100001
4,12,0,20,25.0,173.682588892
4,12,0,21,28.0,205.08051139000003
4,12,0,22,28.0,222.21439972099995
4,12,0,23,28.0,229.691183055
4,13,1,0,28.0,211.061497499
4,13,1,1,27.0,203.12601333400005
4,13,1,2,28.0,197.39857444600005
4,13,1,3,28.0,197.061203611
4,13,1,4,25.0,198.08747166800003
4,13,1,5,26.0,203.70595361400004
4,13,1,6,25.0,209.39854916800005
4,13,1,7,26.0,243.000508333
4,13,1,8,28.0,312.9730705569999
4,13,1,9,27.0,321.006398334
4,13,1,10,27.0,284.279422781
4,13,1,11,21.0,212.821323887
4,13,1,12,23.0,161.016747221
4,13,1,13,25.0,151.892960832
4,13,1,14,22.0,141.848870838
4,13,1,15,22.0,102.175139164
4,13,1,16,23.0,72.20729638999998
4,13,1,17,19.0,72.281531944
4,13,1,18,24.0,128.374683334
4,13,1,19,24.0,178.728455832
4,13,1,20,23.0,240.55262999799993
4,13,1,21,22.0,273.855993332
4,13,1,22,22.0,298.504906388
4,13,1,23,17.0,251.260281666
4,14,1,0,15.0,215.839554721
4,14,1,1,17.0,206.03135083400005
4,14,1,2,17.0,199.790279168
4,14,1,3,19.0,195.80289610599993
4,14,1,4,19.0,198.629717498
4,14,1,5,19.0,202.35288000100002
4,14,1,6,20.0,201.30571749900002
4,14,1,7,21.0,228.49790916700005
4,14,1,8,23.0,303.51105361
4,14,1,9,25.0,338.44030917000003
4,14,1,10,27.0,287.08801722399994
4,14,1,11,25.0,230.52876944700003
4,14,1,12,23.0,180.463252779
4,14,1,13,17.0,146.85304527699998
4,14,1,14,13.0,238.16358055400005
4,14,1,15,14.0,193.400094168
4,14,1,16,16.0,111.27503305699997
4,14,1,17,19.0,139.375020831
4,14,1,18,19.0,172.947852775
4,14,1,19,22.0,203.874878888
4,14,1,20,20.0,257.027407777
4,14,1,21,25.0,286.82201083200005
4,14,1,22,25.0,295.825871945
4,14,1,23,23.0,268.903885281
4,15,1,0,21.0,228.088526112
4,15,1,1,22.0,227.78497527900007
4,15,1,2,23.0,216.265257502
4,15,1,3,22.0,200.42830916600002
4,15,1,4,25.0,203.65134944600004
4,15,1,5,27.0,203.64394305399995
4,15,1,6,25.0,203.799445554
4,15,1,7,29.0,236.93307250499998
4,15,1,8,29.0,316.035171389
4,15,1,9,27.0,356.30467500199995
4,15,1,10,29.0,289.36985750099996
4,15,1,11,31.0,209.10636083400001
4,15,1,12,32.0,215.15749083100002
4,15,1,13,32.0,197.018517778
4,15,1,14,32.0,130.456674999
4,15,1,15,29.0,205.365062779
4,15,1,16,20.0,144.396575832
4,15,1,17,36.0,117.40819722200001
4,15,1,18,31.0,190.153259444
4,15,1,19,31.0,276.703665832
4,15,1,20,29.0,305.298024997
4,15,1,21,26.0,335.53835555700005
4,15,1,22,27.0,337.798040003
4,15,1,23,26.0,281.28965638600005
4,16,1,0,27.0,221.274049166
4,16,1,1,28.0,206.99929444599996
4,16,1,2,27.0,200.42097611499997
4,16,1,3,27.0,202.97962805499998
4,16,1,4,27.0,208.34730139099997
4,16,1,5,28.0,211.62778444399993
4,16,1,6,28.0,223.34909805899997
4,16,1,7,31.0,245.307036664
4,16,1,8,32.0,337.318124722
4,16,1,9,32.0,403.308599444
4,16,1,10,32.0,398.030454176
4,16,1,11,33.0,362.443132779
4,16,1,12,33.0,343.247379718
4,16,1,13,33.0,336.34702167300003
4,16,1,14,33.0,349.80550278400005
4,16,1,15,33.0,363.06549861200006
4,16,1,16,32.0,301.17572027800003
4,16,1,17,32.0,298.832090557
4,16,1,18,32.0,301.436498889
4,16,1,19,32.0,301.87467138799997
4,16,1,20,32.0,292.29960138999996
4,16,1,21,32.0,315.232241388
4,16,1,22,33.0,347.60740472099997
4,16,1,23,33.0,331.205250559
4,17,1,0,33.0,286.62073000099997
4,17,1,1,33.0,259.995425277
4,17,1,2,33.0,256.25924777600005
4,17,1,3,33.0,253.93669749899993
4,17,1,4,33.0,252.62313388899997
4,17,1,5,33.0,253.15069749900002
4,17,1,6,34.0,249.27946944499993
4,17,1,7,35.0,285.35570249599994
4,17,1,8,35.0,358.8733847230001
4,17,1,9,36.0,411.9537255549999
4,17,1,10,40.0,417.590048892
4,17,1,11,42.0,407.65575639300005
4,17,1,12,37.0,339.61726666699997
4,17,1,13,40.0,329.87143639
4,17,1,14,42.0,350.56140389099994
4,17,1,15,41.0,299.003073889
4,17,1,16,36.0,223.93850444400002
4,17,1,17,36.0,135.281462499
4,17,1,18,37.0,170.288520556
4,17,1,19,39.0,193.79173027899995
4,17,1,20,40.0,218.02767222099993
4,17,1,21,41.0,253.599857223
4,17,1,22,39.0,275.0771408340001
4,17,1,23,39.0,246.55537778099995
4,18,0,0,37.0,230.37072750200002
4,18,0,1,37.0,223.522596668
4,18,0,2,34.0,225.06943972200003
4,18,0,3,36.0,210.98375139000007
4,18,0,4,35.0,211.66015277599996
4,18,0,5,35.0,219.751334445
4,18,0,6,36.0,217.40440638699997
4,18,0,7,36.0,228.31148638700006
4,18,0,8,36.0,225.335548055
4,18,0,9,36.0,202.50790027400004
4,18,0,10,36.0,175.74742388900006
4,18,0,11,38.0,142.16405333400002
4,18,0,12,36.0,83.95662722
4,18,0,13,34.0,21.773024445000004
4,18,0,14,34.0,0.06892194299999943
4,18,0,15,32.0,42.299951667
4,18,0,16,36.0,48.287669724
4,18,0,17,34.0,97.32134361700003
4,18,0,18,36.0,124.82925500000002
4,18,0,19,35.0,170.825561668
4,18,0,20,34.0,212.930663058
4,18,0,21,36.0,248.12181833199998
4,18,0,22,35.0,243.75686527699997
4,18,0,23,34.0,241.5776522239999
4,19,0,0,34.0,227.23328333499995
4,19,0,1,36.0,222.35933777300002
4,19,0,2,35.0,213.77983888900002
4,19,0,3,35.0,213.935090276
4,19,0,4,33.0,216.67141028300003
4,19,0,5,32.0,226.12610028099994
4,19,0,6,30.0,227.92224222299998
4,19,0,7,28.0,239.84286916699998
4,19,0,8,27.0,256.940883059
4,19,0,9,26.0,237.49932916900002
4,19,0,10,26.0,205.712892775
4,19,0,11,26.0,108.40487916900001
4,19,0,12,26.0,37.610869718000004
4,19,0,13,25.0,43.444024444
4,19,0,14,24.0,11.494106111000008
4,19,0,15,25.0,-5.126271387000003
4,19,0,16,24.0,-2.892918053999999
4,19,0,17,26.0,58.609961389999995
4,19,0,18,24.0,91.84151610800001
4,19,0,19,23.0,152.663332502
4,19,0,20,24.0,180.85499138800003
4,19,0,21,24.0,220.11609499799997
4,19,0,22,23.0,237.96915722299994
4,19,0,23,25.0,226.88861861099997
4,20,1,0,23.0,220.73518611300005
4,20,1,1,27.0,215.58516416599997
4,20,1,2,26.0,210.82786222499996
4,20,1,3,28.0,209.97460027800003
4,20,1,4,28.0,219.80148555600005
4,20,1,5,28.0,220.41556305699999
4,20,1,6,28.0,223.454351664
4,20,1,7,29.0,265.15638555299995
4,20,1,8,30.0,338.510753329
4,20,1,9,29.0,363.20816111399995
4,20,1,10,27.0,304.754359445
4,20,1,11,29.0,250.56282916499998
4,20,1,12,28.0,201.34410139099998
4,20,1,13,26.0,184.615153887
4,20,1,14,29.0,192.72908722199998
4,20,1,15,30.0,187.773317225
4,20,1,16,31.0,124.46462667000002
4,20,1,17,30.0,102.23706861000001
4,20,1,18,30.0,151.40276972300003
4,20,1,19,32.0,207.23036833599997
4,20,1,20,33.0,257.415651389
4,20,1,21,33.0,269.79135055700004
4,20,1,22,35.0,290.357001107
4,20,1,23,34.0,260.93506444699995
4,21,1,0,33.0,230.78764805399993
4,21,1,1,33.0,206.37030083200003
4,21,1,2,34.0,207.34286138600004
4,21,1,3,33.0,206.237891106
4,21,1,4,34.0,206.14746944499996
4,21,1,5,32.0,219.29707666900003
4,21,1,6,31.0,222.84389805099997
4,21,1,7,31.0,250.19875110800012
4,21,1,8,32.0,320.41447999799993
4,21,1,9,33.0,330.181639444
4,21,1,10,34.0,274.163868613
4,21,1,11,34.0,190.72357583299998
4,21,1,12,28.0,148.939842499
4,21,1,13,27.0,132.91611583400004
4,21,1,14,29.0,179.663823888
4,21,1,15,29.0,180.725374168
4,21,1,16,29.0,150.19332500200002
4,21,1,17,27.0,179.67877166999997
4,21,1,18,30.0,180.13736389100004
4,21,1,19,32.0,229.593174725
4,21,1,20,33.0,270.636392773
4,21,1,21,32.0,277.551804168
4,21,1,22,36.0,284.686117223
4,21,1,23,35.0,261.954813056
4,22,1,0,35.0,210.48482805200004
4,22,1,1,36.0,204.520840278
4,22,1,2,35.0,194.444785836
4,22,1,3,34.0,195.27516166400002
4,22,1,4,33.0,195.16830250200002
4,22,1,5,33.0,200.72929583400003
4,22,1,6,34.0,199.90802055499998
4,22,1,7,34.0,235.77612888699997
4,22,1,8,35.0,295.989906391
4,22,1,9,35.0,338.64376611000006
4,22,1,10,36.0,294.23904277599996
4,22,1,11,37.0,209.530370276
4,22,1,12,35.0,171.72741249899997
4,22,1,13,38.0,158.311182778
4,22,1,14,32.0,226.72394610999999
4,22,1,15,32.0,226.26292388500002
4,22,1,16,30.0,192.358754445
4,22,1,17,32.0,198.168964165
4,22,1,18,33.0,198.289769169
4,22,1,19,39.0,238.8362388889999
4,22,1,20,39.0,267.555205829
4,22,1,21,39.0,301.14834694499996
4,22,1,22,39.0,293.862639447
4,22,1,23,42.0,272.17548472300007
4,23,1,0,38.0,213.49016972299998
4,23,1,1,37.0,194.11409916600002
4,23,1,2,37.0,190.36753750300002
4,23,1,3,37.0,193.565556113
4,23,1,4,37.0,189.91214111199997
4,23,1,5,36.0,193.324999444
4,23,1,6,35.0,199.20800221899998
4,23,1,7,34.0,232.26702361200003
4,23,1,8,35.0,286.782598887
4,23,1,9,36.0,308.85593360900003
4,23,1,10,31.0,262.556645553
4,23,1,11,28.0,228.822322497
4,23,1,12,23.0,213.315408334
4,23,1,13,26.0,253.69816861
4,23,1,14,25.0,305.503746666
4,23,1,15,25.0,304.85719250000005
4,23,1,16,25.0,221.43654277899998
4,23,1,17,29.0,124.086760833
4,23,1,18,32.0,188.084143607
4,23,1,19,35.0,236.115520833
4,23,1,20,32.0,277.1062097260001
4,23,1,21,30.0,298.82923360899997
4,23,1,22,32.0,292.864189169
4,23,1,23,32.0,245.81970805999998
4,24,1,0,33.0,202.10071972100002
4,24,1,1,33.0,198.260328893
4,24,1,2,32.0,188.591645556
4,24,1,3,32.0,191.72295139099998
4,24,1,4,31.0,192.83943666399995
4,24,1,5,30.0,190.158462776
4,24,1,6,30.0,196.96271194499997
4,24,1,7,31.0,229.24967583100002
4,24,1,8,31.0,274.93585000100006
4,24,1,9,29.0,312.476128611
4,24,1,10,30.0,292.78117444300005
4,24,1,11,29.0,212.12425555200002
4,24,1,12,27.0,191.93343194699997
4,24,1,13,28.0,232.439258888
4,24,1,14,27.0,240.031577778
4,24,1,15,26.0,284.01159861200006
4,24,1,16,28.0,221.19862861500002
4,24,1,17,33.0,219.19136833399995
4,24,1,18,31.0,197.344753613
4,24,1,19,31.0,209.571673334
4,24,1,20,33.0,234.717035835
4,24,1,21,34.0,243.94768916800004
4,24,1,22,34.0,253.36234833100008
4,24,1,23,33.0,233.15640833100002
4,25,0,0,32.0,216.08213916700004
4,25,0,1,32.0,202.91032832999997
4,25,0,2,31.0,201.445707217
4,25,0,3,28.0,196.590218609
4,25,0,4,27.0,197.13442999799997
4,25,0,5,27.0,199.27400055700002
4,25,0,6,26.0,195.928779169
4,25,0,7,29.0,211.53440055599992
4,25,0,8,28.0,197.200765556
4,25,0,9,30.0,159.870598053
4,25,0,10,25.0,137.10907277799998
4,25,0,11,24.0,77.580435835
4,25,0,12,26.0,48.702957776999995
4,25,0,13,27.0,61.469132777999995
4,25,0,14,30.0,101.806956111
4,25,0,15,29.0,135.696616668
4,25,0,16,34.0,114.94982722200001
4,25,0,17,33.0,96.840733887
4,25,0,18,32.0,152.794901387
4,25,0,19,31.0,193.670375278
4,25,0,20,38.0,221.71141194700004
4,25,0,21,40.0,255.9552291650001
4,25,0,22,41.0,249.42547083399995
4,25,0,23,41.0,246.04094111199998
4,26,0,0,42.0,242.093902222
4,26,0,1,42.0,223.834376111
4,26,0,2,44.0,218.14078333100002
4,26,0,3,44.0,219.441535552
4,26,0,4,40.0,216.50430388900003
4,26,0,5,39.0,207.77868
4,26,0,6,39.0,213.32663861000003
4,26,0,7,40.0,234.439896386
4,26,0,8,42.0,229.620669164
4,26,0,9,42.0,237.856840832
4,26,0,10,42.0,250.95047527799997
4,26,0,11,42.0,239.877552224
4,26,0,12,42.0,211.83841194500002
4,26,0,13,43.0,187.92381916399998
4,26,0,14,44.0,161.908709998
4,26,0,15,43.0,136.07794999899997
4,26,0,16,43.0,133.566349997
4,26,0,17,43.0,173.05740583300005
4,26,0,18,42.0,163.538806944
4,26,0,19,42.0,181.093212779
4,26,0,20,42.0,195.356803336
4,26,0,21,41.0,214.89501999599992
4,26,0,22,41.0,225.0601833300001
4,26,0,23,40.0,230.70180333400003
4,27,1,0,40.0,219.88678916499998
4,27,1,1,39.0,207.25899194800002
4,27,1,2,39.0,210.59158749800002
4,27,1,3,39.0,214.473052505
4,27,1,4,39.0,210.72425527200002
4,27,1,5,38.0,220.95169999999996
4,27,1,6,38.0,221.964741942
4,27,1,7,38.0,246.014183334
4,27,1,8,38.0,314.97306055800004
4,27,1,9,39.0,369.86662583300006
4,27,1,10,37.0,358.505921391
4,27,1,11,38.0,339.334536395
4,27,1,12,39.0,316.248887776
4,27,1,13,39.0,279.05041805900004
4,27,1,14,40.0,292.577094997
4,27,1,15,40.0,265.431967778
4,27,1,16,39.0,193.871343334
4,27,1,17,40.0,163.992913612
4,27,1,18,40.0,216.81895999800003
4,27,1,19,39.0,239.04434194200007
4,27,1,20,40.0,277.07296000099996
4,27,1,21,40.0,277.84412277900003
4,27,1,22,39.0,294.981996946
4,27,1,23,40.0,278.52853000000005
4,28,1,0,37.0,222.55149472199997
4,28,1,1,38.0,205.99941055399998
4,28,1,2,39.0,203.29178055300002
4,28,1,3,39.0,202.43632750000003
4,28,1,4,38.0,199.89959166899996
4,28,1,5,38.0,210.93612111400006
4,28,1,6,39.0,209.86891055700005
4,28,1,7,38.0,241.70952027699997
4,28,1,8,41.0,299.746747499
4,28,1,9,40.0,292.705519165
4,28,1,10,34.0,235.58311972399997
4,28,1,11,35.0,189.149433887
4,28,1,12,35.0,139.733846943
4,28,1,13,37.0,122.76025416499999
4,28,1,14,37.0,118.951000274
4,28,1,15,36.0,95.60556111000002
4,28,1,16,36.0,80.124853059
4,28,1,17,37.0,64.92237860700001
4,28,1,18,37.0,123.40033027800001
4,28,1,19,39.0,205.72713249999998
4,28,1,20,40.0,283.93937055699996
4,28,1,21,39.0,304.89262277699993
4,28,1,22,37.0,305.42875944300005
4,28,1,23,37.0,275.72141277800006
4,29,1,0,37.0,231.769458612
4,29,1,1,38.0,210.83832722500003
4,29,1,2,37.0,206.66128861399997
4,29,1,3,37.0,197.70010139000004
4,29,1,4,35.0,202.47334833600002
4,29,1,5,34.0,201.22064249900004
4,29,1,6,34.0,206.112000836
4,29,1,7,35.0,234.32029055
4,29,1,8,37.0,284.955046668
4,29,1,9,39.0,314.087427498
4,29,1,10,38.0,272.50318444299995
4,29,1,11,36.0,203.92541277700005
4,29,1,12,29.0,171.875209445
4,29,1,13,28.0,188.74232527899994
4,29,1,14,32.0,182.64410027800002
4,29,1,15,32.0,192.90908778200003
4,29,1,16,32.0,96.53829416499998
4,29,1,17,32.0,80.135800835
4,29,1,18,33.0,125.28829138899998
4,29,1,19,36.0,202.989359719
4,29,1,20,42.0,279.97627499900005
4,29,1,21,41.0,286.263925279
4,29,1,22,39.0,274.6365636080001
4,29,1,23,38.0,269.46711944399993
4,30,1,0,39.0,207.91548444499995
4,30,1,1,38.0,197.912983335
4,30,1,2,37.0,191.44746499900003
4,30,1,3,36.0,186.57489666600003
4,30,1,4,35.0,190.296917778
4,30,1,5,35.0,186.009563052
4,30,1,6,33.0,190.457740555
4,30,1,7,34.0,222.80983277400003
4,30,1,8,36.0,266.932109167
4,30,1,9,35.0,312.002401943
4,30,1,10,34.0,257.54433111
4,30,1,11,31.0,275.476767504
4,30,1,12,33.0,243.81459416500002
4,30,1,13,31.0,241.845649719
4,30,1,14,31.0,230.73484166600002
4,30,1,15,30.0,234.47805138700002
4,30,1,16,30.0,139.573070833
4,30,1,17,37.0,174.817853332
4,30,1,18,41.0,218.09156610999997
4,30,1,19,45.0,271.4418636119999
4,30,1,20,47.0,314.56558860700005
4,30,1,21,49.0,316.615830557
4,30,1,22,50.0,313.634044445
4,30,1,23,49.0,251.30237388899997
5,1,1,0,49.0,208.16276749700003
5,1,1,1,49.0,200.47267694199996
5,1,1,2,48.0,195.67527249999995
5,1,1,3,48.0,199.36251082899997
5,1,1,4,47.0,195.00997638700002
5,1,1,5,47.0,200.109409722
5,1,1,6,46.0,196.477213888
5,1,1,7,45.0,226.322248058
5,1,1,8,49.0,274.096487495
5,1,1,9,48.0,340.76924222099996
5,1,1,10,48.0,314.16962805500003
5,1,1,11,48.0,274.50693111199996
5,1,1,12,49.0,216.13642388799997
5,1,1,13,50.0,210.015248612
5,1,1,14,51.0,205.54834416699998
5,1,1,15,51.0,319.227501386
5,1,1,16,50.0,247.550408612
5,1,1,17,53.0,234.74510333400002
5,1,1,18,50.0,216.65489972300003
5,1,1,19,48.0,220.09276749899996
5,1,1,20,49.0,249.698379165
5,1,1,21,49.0,238.63517250100006
5,1,1,22,49.0,256.233183889
5,1,1,23,46.0,253.254781111
5,2,0,0,46.0,223.51578444599997
