utc,month,hour,dayofweek,netload,tmpc,mw2day,mw7day,potential
2018-09-06 16:00:00,9,16,3,42927.0,24.533,41579.0,42319.0,14157.928571428572
2018-09-06 17:00:00,9,17,3,43436.0,22.757,42043.0,42799.0,11601.285714285714
2018-09-06 18:00:00,9,18,3,43382.0,21.752,42706.0,43477.0,10931.285714285714
2018-09-06 19:00:00,9,19,3,40408.0,21.159,39728.0,40566.0,9797.35714285714
2018-09-06 20:00:00,9,20,3,36743.0,20.685,36071.0,36914.0,8190.5
2018-09-06 21:00:00,9,21,3,33609.0,20.299,33030.0,33870.0,7391.214285714279
2018-09-06 22:00:00,9,22,3,31017.0,19.957,30662.0,30681.0,6893.0
2018-09-06 23:00:00,9,23,3,29212.0,19.637,29067.0,29062.0,6431.9285714285725
2018-09-07 00:00:00,9,0,4,28215.0,19.315,28055.0,28106.0,5176.214285714279
2018-09-07 01:00:00,9,1,4,27798.0,19.015,27535.0,27656.0,5277.4285714285725
2018-09-07 02:00:00,9,2,4,28008.0,18.748,27598.0,27779.0,5689.142857142859
2018-09-07 03:00:00,9,3,4,29364.0,18.49,29162.0,29126.0,6709.071428571431
2018-09-07 04:00:00,9,4,4,33117.0,18.226,32823.0,32127.0,9824.85714285714
2018-09-07 05:00:00,9,5,4,37466.0,18.82,37049.0,35924.0,13761.285714285714
2018-09-07 06:00:00,9,6,4,42171.0,20.251,41592.0,40590.0,16592.928571428572
2018-09-07 07:00:00,9,7,4,43975.0,21.817,43176.0,42676.0,16723.71428571428
2018-09-07 08:00:00,9,8,4,44369.0,23.127,43648.0,43311.0,16261.85714285714
2018-09-07 09:00:00,9,9,4,44778.0,24.154,43855.0,43308.0,16523.428571428572
2018-09-07 10:00:00,9,10,4,42319.0,24.944,42113.0,41758.0,14300.14285714286
2018-09-07 11:00:00,9,11,4,41905.0,25.441,41968.0,41260.0,15065.64285714286
2018-09-07 12:00:00,9,12,4,43595.0,25.506,42759.0,41788.0,17401.57142857143
2018-09-07 13:00:00,9,13,4,44209.0,25.238,43159.0,41623.0,17751.285714285714
2018-09-07 14:00:00,9,14,4,43686.0,24.746,43759.0,41934.0,16806.0
2018-09-07 15:00:00,9,15,4,42330.0,24.128,43193.0,41016.0,14754.0
2018-09-07 16:00:00,9,16,4,41451.0,23.247,42531.0,40382.0,12681.928571428572
2018-09-07 17:00:00,9,17,4,42206.0,21.669,42907.0,40742.0,10371.285714285714
2018-09-07 18:00:00,9,18,4,42324.0,20.736,43507.0,40981.0,9873.285714285714
2018-09-07 19:00:00,9,19,4,39127.0,20.337,40404.0,37860.0,8516.357142857141
2018-09-07 20:00:00,9,20,4,35770.0,20.012,36444.0,34851.0,7217.5
2018-09-07 21:00:00,9,21,4,32795.0,19.74,33675.0,32248.0,6577.214285714279
2018-09-07 22:00:00,9,22,4,30340.0,19.53,30840.0,30000.0,6216.0
2018-09-07 23:00:00,9,23,4,28486.0,19.27,29473.0,28292.0,5705.9285714285725
2018-09-08 00:00:00,9,0,5,27350.0,18.963,28428.0,26980.0,4311.214285714279
2018-09-08 01:00:00,9,1,5,26672.0,18.661,27922.0,26275.0,4151.4285714285725
2018-09-08 02:00:00,9,2,5,26480.0,18.414,28029.0,25994.0,4161.142857142859
2018-09-08 03:00:00,9,3,5,26813.0,18.148,29446.0,26283.0,4158.071428571431
2018-09-08 04:00:00,9,4,5,28245.0,17.825,33165.0,27326.0,4952.857142857141
2018-09-08 05:00:00,9,5,5,29913.0,18.515,37296.0,29182.0,6208.285714285714
2018-09-08 06:00:00,9,6,5,32551.0,20.391,41796.0,31802.0,6972.9285714285725
2018-09-08 07:00:00,9,7,5,34106.0,22.377,43464.0,33099.0,6854.714285714279
2018-09-08 08:00:00,9,8,5,34169.0,24.09,43882.0,32988.0,6061.857142857141
2018-09-08 09:00:00,9,9,5,33758.0,25.331,43937.0,32896.0,5503.4285714285725
2018-09-08 10:00:00,9,10,5,32706.0,26.21,42329.0,31592.0,4687.142857142859
2018-09-08 11:00:00,9,11,5,31516.0,26.749,42529.0,30546.0,4676.642857142859
2018-09-08 12:00:00,9,12,5,31212.0,26.982,43178.0,30121.0,5018.571428571431
2018-09-08 13:00:00,9,13,5,31105.0,26.93,43842.0,30118.0,4647.285714285714
2018-09-08 14:00:00,9,14,5,31710.0,26.614,44774.0,30899.0,4830.0
2018-09-08 15:00:00,9,15,5,32569.0,26.056,43921.0,31438.0,4993.0
2018-09-08 16:00:00,9,16,5,33347.0,25.077,42927.0,32146.0,4577.9285714285725
2018-09-08 17:00:00,9,17,5,35127.0,22.934,43436.0,33544.0,3292.2857142857138
2018-09-08 18:00:00,9,18,5,35808.0,21.827,43382.0,34470.0,3357.2857142857138
2018-09-08 19:00:00,9,19,5,33325.0,21.244,40408.0,32016.0,2714.3571428571413
2018-09-08 20:00:00,9,20,5,30864.0,20.711,36743.0,29753.0,2311.5
2018-09-08 21:00:00,9,21,5,28593.0,20.239,33609.0,27641.0,2375.214285714279
2018-09-08 22:00:00,9,22,5,26629.0,19.874,31017.0,25637.0,2505.0
2018-09-08 23:00:00,9,23,5,24956.0,19.586,29212.0,23978.0,2175.9285714285725
2018-09-09 00:00:00,9,0,6,23755.0,19.307,28215.0,22940.0,716.214285714279
2018-09-09 01:00:00,9,1,6,23339.0,19.045,27798.0,22467.0,818.4285714285725
2018-09-09 02:00:00,9,2,6,23035.0,18.743,28008.0,22220.0,716.1428571428587
2018-09-09 03:00:00,9,3,6,23328.0,18.398,29364.0,22595.0,673.0714285714312
2018-09-09 04:00:00,9,4,6,23683.0,18.034,33117.0,22820.0,390.8571428571413
2018-09-09 05:00:00,9,5,6,23941.0,18.749,37466.0,23248.0,236.28571428571377
2018-09-09 06:00:00,9,6,6,25577.0,20.812,42171.0,25027.0,0.0
2018-09-09 07:00:00,9,7,6,27355.0,22.955,43975.0,26543.0,103.71428571427896
2018-09-09 08:00:00,9,8,6,28225.0,24.798,44369.0,27620.0,117.8571428571413
2018-09-09 09:00:00,9,9,6,28714.0,26.11,44778.0,27692.0,459.42857142857247
2018-09-09 10:00:00,9,10,6,28578.0,27.097,42319.0,27783.0,559.1428571428587
2018-09-09 11:00:00,9,11,6,27810.0,27.765,41905.0,26598.0,970.6428571428588
2018-09-09 12:00:00,9,12,6,27083.0,28.067,43595.0,26279.0,889.5714285714312
2018-09-09 13:00:00,9,13,6,27156.0,28.002,44209.0,27191.0,698.2857142857138
2018-09-09 14:00:00,9,14,6,27653.0,27.619,43686.0,27291.0,773.0
2018-09-09 15:00:00,9,15,6,28512.0,26.935,42330.0,27445.0,936.0
2018-09-09 16:00:00,9,16,6,29662.0,25.742,41451.0,28386.0,892.9285714285725
2018-09-09 17:00:00,9,17,6,32138.0,23.494,42206.0,30771.0,303.28571428571377
2018-09-09 18:00:00,9,18,6,33748.0,22.419,42324.0,32638.0,1297.2857142857138
2018-09-09 19:00:00,9,19,6,31972.0,21.808,39127.0,31072.0,1361.3571428571413
2018-09-09 20:00:00,9,20,6,29890.0,21.273,35770.0,29232.0,1337.5
2018-09-09 21:00:00,9,21,6,27504.0,20.883,32795.0,27036.0,1286.214285714279
2018-09-09 22:00:00,9,22,6,25381.0,20.646,30340.0,24672.0,1257.0
2018-09-09 23:00:00,9,23,6,23924.0,20.401,28486.0,23417.0,1143.9285714285725
2018-09-10 00:00:00,9,0,0,23170.0,20.115,27350.0,22773.0,131.21428571427896
2018-09-10 01:00:00,9,1,0,23024.0,19.884,26672.0,22626.0,503.42857142857247
2018-09-10 02:00:00,9,2,0,23506.0,19.674,26480.0,22873.0,1187.1428571428587
2018-09-10 03:00:00,9,3,0,25418.0,19.342,26813.0,24740.0,2763.071428571431
2018-09-10 04:00:00,9,4,0,30509.0,18.926,28245.0,29185.0,7216.857142857141
2018-09-10 05:00:00,9,5,0,35202.0,19.442,29913.0,33582.0,11497.285714285714
2018-09-10 06:00:00,9,6,0,39936.0,21.403,32551.0,38656.0,14357.928571428572
2018-09-10 07:00:00,9,7,0,41963.0,23.636,34106.0,40464.0,14711.71428571428
2018-09-10 08:00:00,9,8,0,42451.0,25.551,34169.0,40347.0,14343.85714285714
2018-09-10 09:00:00,9,9,0,42639.0,26.813,33758.0,40105.0,14384.428571428572
2018-09-10 10:00:00,9,10,0,41070.0,27.6,32706.0,38588.0,13051.14285714286
2018-09-10 11:00:00,9,11,0,41311.0,28.036,31516.0,38770.0,14471.64285714286
2018-09-10 12:00:00,9,12,0,42723.0,28.161,31212.0,40253.0,16529.57142857143
2018-09-10 13:00:00,9,13,0,43115.0,28.046,31105.0,41370.0,16657.285714285714
2018-09-10 14:00:00,9,14,0,43492.0,27.676,31710.0,41986.0,16612.0
2018-09-10 15:00:00,9,15,0,42667.0,27.07,32569.0,41089.0,15091.0
2018-09-10 16:00:00,9,16,0,41545.0,25.954,33347.0,39892.0,12775.928571428572
2018-09-10 17:00:00,9,17,0,42494.0,23.91,35127.0,40428.0,10659.285714285714
2018-09-10 18:00:00,9,18,0,42823.0,22.961,35808.0,41331.0,10372.285714285714
2018-09-10 19:00:00,9,19,0,39556.0,22.412,33325.0,38478.0,8945.357142857141
2018-09-10 20:00:00,9,20,0,35613.0,21.817,30864.0,34903.0,7060.5
2018-09-10 21:00:00,9,21,0,32461.0,21.298,28593.0,31902.0,6243.214285714279
2018-09-10 22:00:00,9,22,0,29849.0,20.831,26629.0,29701.0,5725.0
2018-09-10 23:00:00,9,23,0,28473.0,20.568,24956.0,28002.0,5692.9285714285725
2018-09-11 00:00:00,9,0,1,27627.0,20.332,23755.0,27112.0,4588.214285714279
2018-09-11 01:00:00,9,1,1,27244.0,20.041,23339.0,26812.0,4723.4285714285725
2018-09-11 02:00:00,9,2,1,27363.0,19.716,23035.0,26979.0,5044.142857142859
2018-09-11 03:00:00,9,3,1,28768.0,19.288,23328.0,28335.0,6113.071428571431
2018-09-11 04:00:00,9,4,1,33020.0,18.764,23683.0,31943.0,9727.85714285714
2018-09-11 05:00:00,9,5,1,37246.0,19.346,23941.0,36095.0,13541.285714285714
2018-09-11 06:00:00,9,6,1,41968.0,21.768,25577.0,40632.0,16389.928571428572
2018-09-11 07:00:00,9,7,1,43504.0,24.281,27355.0,42195.0,16252.71428571428
2018-09-11 08:00:00,9,8,1,43895.0,26.33,28225.0,42523.0,15787.85714285714
2018-09-11 09:00:00,9,9,1,44268.0,27.647,28714.0,42630.0,16013.428571428572
2018-09-11 10:00:00,9,10,1,42377.0,28.583,28578.0,40871.0,14358.14285714286
2018-09-11 11:00:00,9,11,1,42304.0,29.187,27810.0,40201.0,15464.64285714286
2018-09-11 12:00:00,9,12,1,43810.0,29.438,27083.0,41285.0,17616.57142857143
2018-09-11 13:00:00,9,13,1,44404.0,29.351,27156.0,41833.0,17946.285714285714
2018-09-11 14:00:00,9,14,1,45267.0,28.914,27653.0,42480.0,18387.0
2018-09-11 15:00:00,9,15,1,44044.0,28.127,28512.0,42076.0,16468.0
2018-09-11 16:00:00,9,16,1,42872.0,26.701,29662.0,41579.0,14102.928571428572
2018-09-11 17:00:00,9,17,1,43920.0,24.164,32138.0,42043.0,12085.285714285714
2018-09-11 18:00:00,9,18,1,43978.0,23.063,33748.0,42706.0,11527.285714285714
2018-09-11 19:00:00,9,19,1,40638.0,22.411,31972.0,39728.0,10027.35714285714
2018-09-11 20:00:00,9,20,1,36666.0,21.75,29890.0,36071.0,8113.5
2018-09-11 21:00:00,9,21,1,33436.0,21.27,27504.0,33030.0,7218.214285714279
2018-09-11 22:00:00,9,22,1,30719.0,20.913,25381.0,30662.0,6595.0
2018-09-11 23:00:00,9,23,1,29189.0,20.634,23924.0,29067.0,6408.9285714285725
2018-09-12 00:00:00,9,0,2,28214.0,20.426,23170.0,28055.0,5175.214285714279
2018-09-12 01:00:00,9,1,2,27693.0,20.24,23024.0,27535.0,5172.4285714285725
2018-09-12 02:00:00,9,2,2,27975.0,20.061,23506.0,27598.0,5656.142857142859
2018-09-12 03:00:00,9,3,2,29565.0,19.758,25418.0,29162.0,6910.071428571431
2018-09-12 04:00:00,9,4,2,33794.0,19.343,30509.0,32823.0,10501.85714285714
2018-09-12 05:00:00,9,5,2,37986.0,19.876,35202.0,37049.0,14281.285714285714
2018-09-12 06:00:00,9,6,2,42624.0,22.237,39936.0,41592.0,17045.928571428572
2018-09-12 07:00:00,9,7,2,44180.0,24.657,41963.0,43176.0,16928.71428571428
2018-09-12 08:00:00,9,8,2,44446.0,26.719,42451.0,43648.0,16338.85714285714
2018-09-12 09:00:00,9,9,2,44571.0,28.012,42639.0,43855.0,16316.428571428572
2018-09-12 10:00:00,9,10,2,42640.0,28.881,41070.0,42113.0,14621.14285714286
2018-09-12 11:00:00,9,11,2,42822.0,29.426,41311.0,41968.0,15982.64285714286
2018-09-12 12:00:00,9,12,2,44300.0,29.672,42723.0,42759.0,18106.57142857143
2018-09-12 13:00:00,9,13,2,45243.0,29.571,43115.0,43159.0,18785.285714285717
2018-09-12 14:00:00,9,14,2,45744.0,29.061,43492.0,43759.0,18864.0
2018-09-12 15:00:00,9,15,2,44598.0,28.166,42667.0,43193.0,17022.0
2018-09-12 16:00:00,9,16,2,43596.0,26.574,41545.0,42531.0,14826.928571428572
2018-09-12 17:00:00,9,17,2,44893.0,24.197,42494.0,42907.0,13058.285714285714
2018-09-12 18:00:00,9,18,2,44558.0,23.239,42823.0,43507.0,12107.285714285714
2018-09-12 19:00:00,9,19,2,41144.0,22.644,39556.0,40404.0,10533.35714285714
2018-09-12 20:00:00,9,20,2,37058.0,22.103,35613.0,36444.0,8505.5
2018-09-12 21:00:00,9,21,2,33916.0,21.697,32461.0,33675.0,7698.214285714279
2018-09-12 22:00:00,9,22,2,31295.0,21.409,29849.0,30840.0,7171.0
2018-09-12 23:00:00,9,23,2,29682.0,21.16,28473.0,29473.0,6901.9285714285725
2018-09-13 00:00:00,9,0,3,28642.0,20.943,27627.0,28428.0,5603.214285714279
2018-09-13 01:00:00,9,1,3,28303.0,20.763,27244.0,27922.0,5782.4285714285725
2018-09-13 02:00:00,9,2,3,28420.0,20.603,27363.0,28029.0,6101.142857142859
2018-09-13 03:00:00,9,3,3,29744.0,20.353,28768.0,29446.0,7089.071428571431
2018-09-13 04:00:00,9,4,3,33882.0,19.986,33020.0,33165.0,10589.85714285714
2018-09-13 05:00:00,9,5,3,37865.0,20.206,37246.0,37296.0,14160.285714285714
2018-09-13 06:00:00,9,6,3,42415.0,21.596,41968.0,41796.0,16836.928571428572
2018-09-13 07:00:00,9,7,3,43786.0,23.062,43504.0,43464.0,16534.71428571428
2018-09-13 08:00:00,9,8,3,43991.0,24.334,43895.0,43882.0,15883.85714285714
2018-09-13 09:00:00,9,9,3,44476.0,25.205,44268.0,43937.0,16221.428571428572
2018-09-13 10:00:00,9,10,3,42329.0,25.729,42377.0,42329.0,14310.14285714286
2018-09-13 11:00:00,9,11,3,42505.0,25.975,42304.0,42529.0,15665.64285714286
2018-09-13 12:00:00,9,12,3,43512.0,25.921,43810.0,43178.0,17318.57142857143
2018-09-13 13:00:00,9,13,3,44424.0,25.633,44404.0,43842.0,17966.285714285714
2018-09-13 14:00:00,9,14,3,44930.0,25.204,45267.0,44774.0,18050.0
2018-09-13 15:00:00,9,15,3,43995.0,24.645,44044.0,43921.0,16419.0
2018-09-13 16:00:00,9,16,3,42988.0,23.724,42872.0,42927.0,14218.928571428572
2018-09-13 17:00:00,9,17,3,44375.0,22.332,43920.0,43436.0,12540.285714285714
2018-09-13 18:00:00,9,18,3,43680.0,21.669,43978.0,43382.0,11229.285714285714
2018-09-13 19:00:00,9,19,3,40216.0,21.269,40638.0,40408.0,9605.35714285714
2018-09-13 20:00:00,9,20,3,36418.0,20.898,36666.0,36743.0,7865.5
2018-09-13 21:00:00,9,21,3,33281.0,20.531,33436.0,33609.0,7063.214285714279
2018-09-13 22:00:00,9,22,3,30689.0,20.179,30719.0,31017.0,6565.0
2018-09-13 23:00:00,9,23,3,29043.0,19.87,29189.0,29212.0,6262.9285714285725
2018-09-14 00:00:00,9,0,4,28229.0,19.575,28214.0,28215.0,5190.214285714279
2018-09-14 01:00:00,9,1,4,27820.0,19.317,27693.0,27798.0,5299.4285714285725
2018-09-14 02:00:00,9,2,4,28026.0,19.108,27975.0,28008.0,5707.142857142859
2018-09-14 03:00:00,9,3,4,29549.0,18.88,29565.0,29364.0,6894.071428571431
2018-09-14 04:00:00,9,4,4,33632.0,18.625,33794.0,33117.0,10339.85714285714
2018-09-14 05:00:00,9,5,4,37863.0,19.079,37986.0,37466.0,14158.285714285714
2018-09-14 06:00:00,9,6,4,42120.0,20.931,42624.0,42171.0,16541.928571428572
2018-09-14 07:00:00,9,7,4,43805.0,23.15,44180.0,43975.0,16553.71428571428
2018-09-14 08:00:00,9,8,4,44262.0,24.875,44446.0,44369.0,16154.85714285714
2018-09-14 09:00:00,9,9,4,44467.0,26.059,44571.0,44778.0,16212.428571428572
2018-09-14 10:00:00,9,10,4,42675.0,26.852,42640.0,42319.0,14656.14285714286
2018-09-14 11:00:00,9,11,4,42403.0,27.323,42822.0,41905.0,15563.64285714286
2018-09-14 12:00:00,9,12,4,43769.0,27.461,44300.0,43595.0,17575.57142857143
2018-09-14 13:00:00,9,13,4,44473.0,27.297,45243.0,44209.0,18015.285714285717
2018-09-14 14:00:00,9,14,4,44794.0,26.877,45744.0,43686.0,17914.0
2018-09-14 15:00:00,9,15,4,44053.0,26.248,44598.0,42330.0,16477.0
2018-09-14 16:00:00,9,16,4,43004.0,25.139,43596.0,41451.0,14234.928571428572
2018-09-14 17:00:00,9,17,4,44242.0,23.317,44893.0,42206.0,12407.285714285714
2018-09-14 18:00:00,9,18,4,43334.0,22.372,44558.0,42324.0,10883.285714285714
2018-09-14 19:00:00,9,19,4,39802.0,21.714,41144.0,39127.0,9191.35714285714
2018-09-14 20:00:00,9,20,4,36170.0,21.141,37058.0,35770.0,7617.5
2018-09-14 21:00:00,9,21,4,33299.0,20.7,33916.0,32795.0,7081.214285714279
2018-09-14 22:00:00,9,22,4,30848.0,20.364,31295.0,30340.0,6724.0
2018-09-14 23:00:00,9,23,4,29141.0,20.072,29682.0,28486.0,6360.9285714285725
2018-09-15 00:00:00,9,0,5,27945.0,19.786,28642.0,27350.0,4906.214285714279
2018-09-15 01:00:00,9,1,5,27382.0,19.522,28303.0,26672.0,4861.4285714285725
2018-09-15 02:00:00,9,2,5,27017.0,19.342,28420.0,26480.0,4698.142857142859
2018-09-15 03:00:00,9,3,5,27489.0,19.142,29744.0,26813.0,4834.071428571431
2018-09-15 04:00:00,9,4,5,29339.0,18.889,33882.0,28245.0,6046.857142857141
2018-09-15 05:00:00,9,5,5,31196.0,19.355,37865.0,29913.0,7491.285714285714
2018-09-15 06:00:00,9,6,5,33989.0,21.192,42415.0,32551.0,8410.928571428572
2018-09-15 07:00:00,9,7,5,35631.0,23.252,43786.0,34106.0,8379.714285714279
2018-09-15 08:00:00,9,8,5,35451.0,24.825,43991.0,34169.0,7343.857142857141
2018-09-15 09:00:00,9,9,5,34585.0,25.951,44476.0,33758.0,6330.4285714285725
2018-09-15 10:00:00,9,10,5,33155.0,26.732,42329.0,32706.0,5136.142857142859
2018-09-15 11:00:00,9,11,5,32281.0,27.228,42505.0,31516.0,5441.642857142859
2018-09-15 12:00:00,9,12,5,31971.0,27.376,43512.0,31212.0,5777.571428571431
2018-09-15 13:00:00,9,13,5,32046.0,27.219,44424.0,31105.0,5588.285714285714
2018-09-15 14:00:00,9,14,5,32450.0,26.77,44930.0,31710.0,5570.0
2018-09-15 15:00:00,9,15,5,33614.0,26.09,43995.0,32569.0,6038.0
2018-09-15 16:00:00,9,16,5,34600.0,24.925,42988.0,33347.0,5830.9285714285725
2018-09-15 17:00:00,9,17,5,37129.0,22.9,44375.0,35127.0,5294.285714285714
2018-09-15 18:00:00,9,18,5,36791.0,21.908,43680.0,35808.0,4340.285714285714
2018-09-15 19:00:00,9,19,5,33943.0,21.291,40216.0,33325.0,3332.3571428571413
2018-09-15 20:00:00,9,20,5,31510.0,20.81,36418.0,30864.0,2957.5
2018-09-15 21:00:00,9,21,5,29440.0,20.424,33281.0,28593.0,3222.214285714279
2018-09-15 22:00:00,9,22,5,27090.0,20.112,30689.0,26629.0,2966.0
2018-09-15 23:00:00,9,23,5,25214.0,19.859,29043.0,24956.0,2433.9285714285725
2018-09-16 00:00:00,9,0,6,24124.0,19.647,28229.0,23755.0,1085.214285714279
2018-09-16 01:00:00,9,1,6,23628.0,19.467,27820.0,23339.0,1107.4285714285725
2018-09-16 02:00:00,9,2,6,23334.0,19.274,28026.0,23035.0,1015.1428571428588
2018-09-16 03:00:00,9,3,6,23730.0,19.033,29549.0,23328.0,1075.0714285714312
2018-09-16 04:00:00,9,4,6,24251.0,18.756,33632.0,23683.0,958.8571428571412
2018-09-16 05:00:00,9,5,6,24476.0,19.163,37863.0,23941.0,771.2857142857138
2018-09-16 06:00:00,9,6,6,26239.0,20.905,42120.0,25577.0,660.9285714285725
2018-09-16 07:00:00,9,7,6,27775.0,22.846,43805.0,27355.0,523.714285714279
2018-09-16 08:00:00,9,8,6,28690.0,24.574,44262.0,28225.0,582.8571428571413
2018-09-16 09:00:00,9,9,6,29032.0,25.864,44467.0,28714.0,777.4285714285725
2018-09-16 10:00:00,9,10,6,29010.0,26.693,42675.0,28578.0,991.1428571428588
2018-09-16 11:00:00,9,11,6,28101.0,27.103,42403.0,27810.0,1261.6428571428587
2018-09-16 12:00:00,9,12,6,27770.0,27.19,43769.0,27083.0,1576.5714285714312
2018-09-16 13:00:00,9,13,6,27733.0,26.962,44473.0,27156.0,1275.2857142857138
2018-09-16 14:00:00,9,14,6,28129.0,26.493,44794.0,27653.0,1249.0
2018-09-16 15:00:00,9,15,6,29037.0,25.827,44053.0,28512.0,1461.0
2018-09-16 16:00:00,9,16,6,30342.0,24.69,43004.0,29662.0,1572.9285714285725
2018-09-16 17:00:00,9,17,6,33372.0,22.897,44242.0,32138.0,1537.2857142857138
2018-09-16 18:00:00,9,18,6,34182.0,22.071,43334.0,33748.0,1731.2857142857138
2018-09-16 19:00:00,9,19,6,32404.0,21.523,39802.0,31972.0,1793.3571428571413
2018-09-16 20:00:00,9,20,6,30284.0,21.055,36170.0,29890.0,1731.5
2018-09-16 21:00:00,9,21,6,27709.0,20.705,33299.0,27504.0,1491.214285714279
2018-09-16 22:00:00,9,22,6,25543.0,20.446,30848.0,25381.0,1419.0
2018-09-16 23:00:00,9,23,6,24234.0,20.19,29141.0,23924.0,1453.9285714285725
2018-09-17 00:00:00,9,0,0,23656.0,19.96,27945.0,23170.0,617.214285714279
2018-09-17 01:00:00,9,1,0,23517.0,19.804,27382.0,23024.0,996.4285714285724
2018-09-17 02:00:00,9,2,0,23916.0,19.691,27017.0,23506.0,1597.1428571428587
2018-09-17 03:00:00,9,3,0,25986.0,19.509,27489.0,25418.0,3331.071428571431
2018-09-17 04:00:00,9,4,0,31585.0,19.232,29339.0,30509.0,8292.857142857141
2018-09-17 05:00:00,9,5,0,36559.0,19.452,31196.0,35202.0,12854.285714285714
2018-09-17 06:00:00,9,6,0,40672.0,20.969,33989.0,39936.0,15093.928571428572
2018-09-17 07:00:00,9,7,0,42379.0,22.667,35631.0,41963.0,15127.71428571428
2018-09-17 08:00:00,9,8,0,42988.0,24.13,35451.0,42451.0,14880.85714285714
2018-09-17 09:00:00,9,9,0,43139.0,25.196,34585.0,42639.0,14884.428571428572
2018-09-17 10:00:00,9,10,0,41515.0,25.907,33155.0,41070.0,13496.14285714286
2018-09-17 11:00:00,9,11,0,41767.0,26.246,32281.0,41311.0,14927.64285714286
2018-09-17 12:00:00,9,12,0,43717.0,26.238,31971.0,42723.0,17523.57142857143
2018-09-17 13:00:00,9,13,0,44374.0,25.974,32046.0,43115.0,17916.285714285714
2018-09-17 14:00:00,9,14,0,44738.0,25.546,32450.0,43492.0,17858.0
2018-09-17 15:00:00,9,15,0,43450.0,24.962,33614.0,42667.0,15874.0
2018-09-17 16:00:00,9,16,0,42464.0,23.908,34600.0,41545.0,13694.928571428572
2018-09-17 17:00:00,9,17,0,43755.0,22.307,37129.0,42494.0,11920.285714285714
2018-09-17 18:00:00,9,18,0,42900.0,21.698,36791.0,42823.0,10449.285714285714
2018-09-17 19:00:00,9,19,0,39746.0,21.367,33943.0,39556.0,9135.35714285714
2018-09-17 20:00:00,9,20,0,35800.0,21.05,31510.0,35613.0,7247.5
2018-09-17 21:00:00,9,21,0,32602.0,20.734,29440.0,32461.0,6384.214285714279
2018-09-17 22:00:00,9,22,0,30407.0,20.444,27090.0,29849.0,6283.0
2018-09-17 23:00:00,9,23,0,28707.0,20.22,25214.0,28473.0,5926.9285714285725
2018-09-18 00:00:00,9,0,1,27907.0,20.028,24124.0,27627.0,4868.214285714279
2018-09-18 01:00:00,9,1,1,27574.0,19.828,23628.0,27244.0,5053.4285714285725
2018-09-18 02:00:00,9,2,1,27668.0,19.579,23334.0,27363.0,5349.142857142859
2018-09-18 03:00:00,9,3,1,29159.0,19.294,23730.0,28768.0,6504.071428571431
2018-09-18 04:00:00,9,4,1,33651.0,18.982,24251.0,33020.0,10358.85714285714
2018-09-18 05:00:00,9,5,1,38406.0,19.167,24476.0,37246.0,14701.285714285714
2018-09-18 06:00:00,9,6,1,42626.0,20.804,26239.0,41968.0,17047.928571428572
2018-09-18 07:00:00,9,7,1,44175.0,22.693,27775.0,43504.0,16923.71428571428
2018-09-18 08:00:00,9,8,1,44528.0,24.354,28690.0,43895.0,16420.85714285714
2018-09-18 09:00:00,9,9,1,44380.0,25.538,29032.0,44268.0,16125.428571428572
2018-09-18 10:00:00,9,10,1,42447.0,26.252,29010.0,42377.0,14428.14285714286
2018-09-18 11:00:00,9,11,1,42570.0,26.606,28101.0,42304.0,15730.64285714286
2018-09-18 12:00:00,9,12,1,44455.0,26.641,27770.0,43810.0,18261.57142857143
2018-09-18 13:00:00,9,13,1,45577.0,26.437,27733.0,44404.0,19119.285714285717
2018-09-18 14:00:00,9,14,1,45305.0,26.006,28129.0,45267.0,18425.0
2018-09-18 15:00:00,9,15,1,44233.0,25.342,29037.0,44044.0,16657.0
2018-09-18 16:00:00,9,16,1,43182.0,24.247,30342.0,42872.0,14412.928571428572
2018-09-18 17:00:00,9,17,1,44852.0,22.65,33372.0,43920.0,13017.285714285714
2018-09-18 18:00:00,9,18,1,43821.0,22.019,34182.0,43978.0,11370.285714285714
2018-09-18 19:00:00,9,19,1,40182.0,21.56,32404.0,40638.0,9571.35714285714
2018-09-18 20:00:00,9,20,1,36417.0,21.152,30284.0,36666.0,7864.5
2018-09-18 21:00:00,9,21,1,33275.0,20.779,27709.0,33436.0,7057.214285714279
2018-09-18 22:00:00,9,22,1,30531.0,20.488,25543.0,30719.0,6407.0
2018-09-18 23:00:00,9,23,1,28771.0,20.247,24234.0,29189.0,5990.9285714285725
2018-09-19 00:00:00,9,0,2,27794.0,20.009,23656.0,28214.0,4755.214285714279
2018-09-19 01:00:00,9,1,2,27528.0,19.757,23517.0,27693.0,5007.4285714285725
2018-09-19 02:00:00,9,2,2,27691.0,19.5,23916.0,27975.0,5372.142857142859
2018-09-19 03:00:00,9,3,2,29286.0,19.246,25986.0,29565.0,6631.071428571431
2018-09-19 04:00:00,9,4,2,33782.0,18.98,31585.0,33794.0,10489.85714285714
2018-09-19 05:00:00,9,5,2,38321.0,19.098,36559.0,37986.0,14616.285714285714
2018-09-19 06:00:00,9,6,2,42430.0,20.507,40672.0,42624.0,16851.928571428572
2018-09-19 07:00:00,9,7,2,43889.0,22.203,42379.0,44180.0,16637.71428571428
2018-09-19 08:00:00,9,8,2,43917.0,23.798,42988.0,44446.0,15809.85714285714
2018-09-19 09:00:00,9,9,2,44115.0,24.869,43139.0,44571.0,15860.428571428572
